data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,42491648,137677382,1,2021-04-13,1,N,13B,33,30,M,20,20,R,,,30,
2021,42491631,137677339,1,2021-04-13,3,N,13B,62,59,F,10,40,N,,,59,
2021,45445529,148440923,1,2021-04-16,3,N,13A,38,35,M,20,20,R,,,35,
2021,42491630,137677336,1,2021-04-15,1,N,520,17,14,M,20,20,R,H,,14,
2021,42491647,137677373,1,2021-04-24,3,N,13C,30,27,M,20,20,R,,,27,
2021,43062975,139636416,1,2021-05-12,3,N,23H,44,41,M,20,20,N,,,41,
2021,42695604,138336831,1,2021-05-12,2,N,23H,23,20,M,10,10,R,,,20,
2021,42491640,137677360,1,2021-04-16,1,N,13B,26,23,M,20,20,R,,,23,
2021,42491625,137677317,1,2021-04-16,2,N,35A,22,19,M,20,20,N,,,19,
2021,43940220,142809026,1,2021-08-31,2,N,23F,26,23,M,20,20,N,,,23,
2021,42491653,137677406,1,2021-04-17,3,N,520,40,37,M,20,20,R,,,37,
2021,42491628,137677323,1,2021-04-20,3,N,11D,40,37,M,20,20,N,,,37,
2021,42491629,137677329,1,2021-04-20,3,N,13B,28,25,M,20,40,N,,,25,
2021,45445603,148441063,1,2021-10-04,3,N,13B,41,38,M,20,20,N,,,38,
2021,42491633,137677342,1,2021-04-20,1,N,13A,46,43,M,20,20,R,,,43,
2021,42695613,138336860,1,2021-04-21,1,N,280,32,29,F,20,20,N,,,29,
2021,42491639,137677353,1,2021-04-21,1,N,13B,42,39,F,20,20,R,,,39,
2021,42491642,137677366,1,2021-04-21,1,N,13C,30,27,M,20,40,R,,,27,
2021,43409105,140917611,1,2021-07-08,3,N,13C,41,38,F,20,20,R,,,38,
2021,43940231,142809053,1,2021-05-24,2,N,290,26,23,M,20,20,N,,,23,
2021,42491641,137677364,1,2021-04-22,1,N,13C,28,25,M,20,20,R,,,25,
2021,42491679,137677489,1,2021-04-23,1,N,520,16,13,F,20,20,N,H,,13,
2021,42491678,137677485,1,2021-04-23,1,N,13B,31,28,M,20,20,N,,,28,
2021,42491675,137677474,1,2021-04-24,1,N,13C,37,34,M,20,20,R,,,34,
2021,42491645,137677370,1,2021-04-24,1,N,13C,26,23,M,20,20,N,,,23,
2021,42491636,137677349,1,2021-04-24,1,N,520,20,17,F,20,20,N,R,,17,
2021,42491637,137677349,2,2021-04-24,1,N,520,18,15,F,20,40,R,R,,15,
2021,42695570,138336736,1,2021-05-28,2,N,13B,40,37,M,20,20,R,,,37,
2021,42491635,137677348,1,2021-04-25,1,N,520,32,29,M,20,20,R,,,29,
2021,42491634,137677343,1,2021-04-26,2,N,35A,39,36,M,20,20,R,,,36,
2021,42491624,137677315,1,2021-04-26,1,N,35A,45,42,M,20,20,N,,,42,
2021,42491620,137677310,1,2021-04-26,1,N,13C,26,23,M,20,20,N,,,23,
2021,43940221,142809030,1,2021-05-03,2,N,290,26,23,M,20,20,N,,,23,
2021,42491622,137677313,1,2021-04-27,1,N,23B,22,19,M,20,20,R,,,19,
2021,42695653,138336957,1,2021-04-28,1,N,13B,25,22,F,20,20,N,,,22,
2021,42695654,138336957,2,2021-04-28,2,N,13B,42,39,F,20,20,N,,,39,
2021,42491623,137677314,1,2021-04-28,1,N,13A,46,43,M,20,20,N,,,43,
2021,42695647,138336940,1,2021-04-28,2,N,35A,46,43,M,20,20,N,,,43,
2021,45445632,148441136,1,2021-11-05,3,N,13A,26,23,M,20,20,N,,,23,
2021,42695648,138336942,1,2021-04-30,1,N,11D,32,29,M,20,10,R,,,29,
2021,42695649,138336947,1,2021-04-30,1,N,13B,23,20,M,20,20,R,,,20,
2021,42695652,138336955,1,2021-05-06,2,N,23H,44,41,M,20,20,R,,,41,
2021,42695641,138336928,1,2021-05-01,1,N,11D,103,00,F,20,20,U,,,,
2021,42695640,138336927,1,2021-05-01,3,N,35A,60,57,M,10,20,R,,,57,
2021,42695635,138336918,1,2021-05-01,1,N,13C,32,29,M,20,20,N,,,29,
2021,42695646,138336937,1,2021-05-01,1,N,13B,21,18,M,20,20,R,,,18,
2021,42695630,138336909,1,2021-05-01,1,N,13B,28,25,M,20,20,R,,,25,
2021,42695583,138336760,1,2021-05-02,1,N,13B,22,19,M,20,20,R,,,19,
2021,42695632,138336913,1,2021-05-02,1,N,120,23,20,M,20,20,R,,,20,
2021,42695633,138336913,2,2021-05-02,1,N,120,20,17,M,20,20,N,H,,17,
2021,42695631,138336912,1,2021-05-03,1,N,13C,39,36,M,20,20,R,,,36,
2021,43666987,141848271,1,2021-07-22,3,N,13A,42,39,F,20,20,R,,,39,
2021,42695611,138336852,1,2021-05-04,1,N,13C,29,26,M,20,20,N,,,26,
2021,42695623,138336888,1,2021-05-04,2,N,35A,24,21,F,20,20,R,,,21,
2021,42695639,138336926,1,2021-05-04,1,N,13B,30,27,F,20,20,R,,,27,
2021,42695626,138336898,1,2021-05-04,2,N,35A,56,53,M,20,20,R,,,53,
2021,42695651,138336949,1,2021-05-04,1,N,13B,19,16,M,20,20,R,R,,16,
2021,43409076,140917526,1,2021-07-08,3,N,23D,35,32,M,20,20,R,,,32,
2021,43940217,142809016,1,2021-09-07,3,N,120,40,37,F,20,20,R,,,37,
2021,43409087,140917554,1,2021-07-15,3,N,13A,38,35,M,20,20,N,,,35,
2021,42695637,138336922,1,2021-05-06,1,N,120,23,20,M,20,20,N,,,20,
2021,42695610,138336850,1,2021-05-07,1,N,120,33,30,F,20,20,R,,,30,
2021,42695644,138336933,1,2021-05-07,2,N,35A,33,30,F,20,20,R,,,30,
2021,43062979,139636426,1,2021-05-22,3,N,13C,38,35,M,20,20,R,,,35,
2021,42695634,138336914,1,2021-05-07,1,N,13B,42,39,F,20,20,R,,,39,
2021,42695620,138336881,1,2021-05-07,1,N,13B,27,24,F,10,10,N,,,24,
2021,42695621,138336881,2,2021-05-07,1,N,13B,29,26,M,10,10,R,,,26,
2021,43667020,141848369,1,2021-07-21,2,N,290,37,34,M,20,20,R,,,34,
2021,42695636,138336920,1,2021-05-08,1,N,13B,24,21,M,20,20,R,,,21,
2021,42695609,138336847,1,2021-05-08,1,N,13B,42,39,F,20,20,R,,,39,
2021,42695606,138336836,1,2021-05-09,1,N,13B,28,25,F,20,20,R,,,25,
2021,42695627,138336900,1,2021-05-09,1,N,13B,46,43,M,20,20,N,,,43,
2021,42695629,138336906,1,2021-05-09,1,N,13B,35,32,M,20,20,R,,,32,
2021,45941179,150185756,1,2022-01-19,3,N,120,20,17,M,20,20,N,R,,17,
2021,42695615,138336868,1,2021-05-11,1,N,290,46,43,M,10,10,R,,,43,
2021,43940214,142809007,1,2021-09-13,3,N,120,39,36,M,20,40,N,,,36,
2021,42695619,138336875,1,2021-05-11,1,N,13B,35,32,F,20,40,R,,,32,
2021,43409132,140917667,1,2021-05-15,3,N,11D,35,32,M,20,20,R,,,32,
2021,43940227,142809043,1,2021-05-24,2,N,23F,27,24,M,20,20,N,,,24,
2021,42695618,138336873,1,2021-05-12,1,N,23H,56,53,M,20,20,N,,,53,
2021,42695603,138336829,1,2021-05-14,1,N,120,31,28,M,20,20,N,,,28,
2021,42695601,138336821,1,2021-05-14,1,N,13B,37,34,F,20,20,N,,,34,
2021,42695602,138336823,1,2021-05-14,1,N,35A,50,47,M,20,20,N,,,47,
2021,42695584,138336762,1,2021-05-15,1,N,13B,44,41,M,20,20,N,,,41,
2021,42695608,138336846,1,2021-05-16,1,N,13B,44,41,M,20,20,R,,,41,
2021,42695599,138336808,1,2021-05-16,1,N,13A,62,59,M,20,20,R,,,59,
2021,45445624,148441110,1,2021-05-16,1,N,520,19,16,M,20,20,R,R,,16,
2021,42695589,138336773,1,2021-05-17,1,N,13B,26,23,M,20,20,R,,,23,
2021,42695580,138336754,1,2021-05-17,1,N,120,27,24,F,20,20,R,,,24,
2021,42695586,138336764,1,2021-05-18,1,N,13A,29,26,M,20,20,R,,,26,
2021,42695612,138336859,1,2021-05-18,1,N,23A,45,42,M,20,20,R,,,42,
2021,43062959,139636357,1,2021-05-28,2,N,13B,55,52,F,20,20,R,,,52,
2021,43409138,140917678,1,2021-07-08,3,N,13C,38,35,M,20,20,R,,,35,
2021,42695581,138336758,1,2021-05-19,1,N,13B,30,27,M,20,40,N,,,27,
2021,42695571,138336739,1,2021-05-19,1,N,23H,44,41,M,20,20,R,,,41,
2021,43062977,139636421,1,2021-05-19,2,N,35A,35,32,M,20,20,R,,,32,
2021,43062966,139636403,1,2021-05-19,1,N,13B,35,32,M,20,20,N,,,32,
2021,42695614,138336865,1,2021-05-20,1,N,11D,36,33,M,20,20,N,,,33,
2021,42695600,138336815,1,2021-05-20,1,N,13B,40,37,M,20,20,N,,,37,
2021,42695577,138336747,1,2021-05-20,1,N,11D,37,34,M,20,20,R,,,34,
2021,43409144,140917685,1,2021-06-28,3,C,120,19,16,M,20,20,R,R,,16,
2021,43062950,139636338,1,2021-06-09,3,C,23B,42,39,M,20,20,R,,,39,
2021,42695598,138336805,1,2021-05-21,1,N,35A,44,41,M,20,20,R,,,41,
2021,44402148,144503656,1,2021-10-03,3,N,13B,31,28,M,20,20,N,,,28,
2021,42695591,138336783,1,2021-05-23,1,N,13B,22,19,M,20,20,N,,,19,
2021,43409150,140917704,1,2021-06-17,2,N,23H,61,58,M,20,20,N,,,58,
2021,42695579,138336752,1,2021-05-24,1,N,13B,48,45,F,20,40,U,,,40,50
2021,44646238,145427237,1,2021-11-06,3,N,13C,52,49,M,20,20,R,,,49,
2021,43062953,139636345,1,2021-05-25,1,N,13B,53,50,M,20,20,N,,,50,
2021,43062954,139636345,2,2021-05-25,1,N,13B,25,22,M,10,20,R,,,22,
2021,42695590,138336775,1,2021-05-25,3,N,13B,30,27,M,20,20,R,,,27,
2021,42695587,138336767,1,2021-05-25,2,N,35A,27,24,M,20,20,R,,,24,
2021,42695566,138336731,1,2021-05-26,1,N,13B,41,38,F,20,20,N,,,38,
2021,42695567,138336731,2,2021-05-26,1,N,13B,32,29,F,20,20,R,,,29,
2021,42695576,138336746,1,2021-05-26,2,N,35A,39,36,M,20,20,R,,,36,
2021,43062919,139636252,1,2021-05-26,2,N,35A,25,22,M,20,20,R,,,22,
2021,43667060,141848499,1,2021-07-29,2,N,13B,63,60,M,20,20,R,,,60,
2021,43062928,139636280,1,2021-05-27,3,N,13A,37,34,F,20,20,R,,,34,
2021,42695572,138336740,1,2021-05-27,1,N,120,24,21,M,20,20,R,,,21,
2021,42695573,138336740,2,2021-05-27,1,N,120,28,25,M,20,20,R,,,25,
2021,42695574,138336740,3,2021-05-27,1,N,120,22,19,M,20,20,R,,,19,
2021,43062961,139636365,1,2021-05-27,1,N,13B,33,30,F,20,20,R,,,30,
2021,42695565,138336730,1,2021-05-27,2,N,35A,46,43,M,20,20,N,,,43,
2021,42695569,138336735,1,2021-05-27,1,N,13B,22,19,M,20,20,R,,,19,
2021,43062949,139636336,1,2021-05-29,1,N,13C,32,29,M,20,20,R,,,29,
2021,43409103,140917607,1,2021-06-04,3,C,240,20,17,M,20,20,R,R,,17,
2021,43409147,140917694,1,2021-06-02,3,N,120,38,35,M,20,20,N,,,35,
2021,43062945,139636325,1,2021-05-31,1,N,13A,35,32,M,20,20,R,,,32,
2021,43062943,139636316,1,2021-05-31,1,N,13B,21,18,M,20,20,R,,,18,
2021,43062936,139636298,1,2021-06-01,1,N,13B,24,21,F,20,20,N,,,21,
2021,43062933,139636293,1,2021-06-02,1,N,120,26,23,M,20,40,R,,,23,
2021,43062960,139636362,1,2021-06-10,2,N,290,28,25,M,20,20,R,,,25,
2021,43062941,139636312,1,2021-06-02,1,N,290,49,46,M,20,20,N,,,46,
2021,43409078,140917533,1,2021-06-04,3,N,240,20,17,M,20,20,R,R,,17,
2021,43062940,139636306,1,2021-06-03,1,N,13B,35,32,F,20,20,N,,,32,
2021,43062939,139636304,1,2021-06-03,3,N,35A,35,32,M,20,20,R,,,32,
2021,43062883,139636141,1,2021-06-03,1,N,23B,26,23,M,20,20,N,,,23,
2021,43062946,139636328,1,2021-06-04,1,N,13B,23,20,F,20,20,R,,,20,
2021,43062952,139636342,1,2021-06-04,1,N,13B,69,66,M,20,20,R,,,66,
2021,43062973,139636413,1,2021-06-04,1,N,35A,40,37,M,10,20,N,,,37,
2021,43666985,141848265,1,2021-07-15,3,N,13A,24,21,M,20,20,R,,,21,
2021,43062976,139636420,1,2021-06-04,1,N,13B,39,36,M,20,20,R,,,36,
2021,43062948,139636334,1,2021-06-21,3,N,13B,32,29,M,10,20,N,,,29,
2021,43062932,139636292,1,2021-06-05,1,N,13A,32,29,M,20,20,R,,,29,
2021,43667018,141848366,1,2021-07-15,3,N,13B,22,19,M,20,20,R,,,19,
2021,43062978,139636424,1,2021-06-06,1,N,35A,42,39,M,20,20,R,,,39,
2021,43062929,139636288,1,2021-06-06,1,N,290,24,21,M,20,20,R,,,21,
2021,43062927,139636274,1,2021-06-07,1,N,290,30,27,M,20,20,R,,,27,
2021,43062917,139636242,1,2021-06-08,1,N,13A,60,57,M,20,20,R,,,57,
2021,43409140,140917680,1,2021-07-03,2,N,23H,33,30,M,20,20,N,,,30,
2021,43062920,139636257,1,2021-06-08,2,N,35A,57,54,M,20,20,R,,,54,
2021,43940199,142808958,1,2021-09-20,3,N,120,30,27,M,20,20,R,,,27,
2021,43062915,139636236,1,2021-06-09,1,N,13B,22,19,F,20,20,N,,,19,
2021,43062970,139636412,1,2021-06-09,2,N,13B,20,17,F,20,20,N,R,,17,
2021,43062971,139636412,2,2021-06-09,2,N,13B,19,16,F,20,20,N,H,,16,
2021,43062972,139636412,3,2021-06-09,2,N,13B,19,16,F,20,20,N,H,,16,
2021,43062969,139636409,1,2021-06-10,1,N,290,44,41,M,20,10,N,,,41,
2021,43940238,142809076,1,2021-08-27,2,N,13B,26,23,F,20,20,R,,,23,
2021,43940239,142809076,2,2021-08-27,2,N,13B,32,29,M,20,20,R,,,29,
2021,43062893,139636158,1,2021-06-10,2,N,35A,42,39,M,20,20,R,,,39,
2021,43667046,141848457,1,2021-07-30,2,N,23H,45,42,M,20,20,N,,,42,
2021,43062905,139636190,1,2021-06-10,1,N,13B,41,38,F,20,20,R,,,38,
2021,43062913,139636219,1,2021-06-10,1,N,13B,65,62,M,20,20,N,,,62,
2021,43062964,139636399,1,2021-06-11,1,N,13B,31,28,M,20,20,N,,,28,
2021,43062967,139636405,1,2021-06-12,1,N,13B,40,37,M,20,20,N,,,37,
2021,43062968,139636405,2,2021-06-12,1,N,13B,22,19,F,20,20,N,,,19,
2021,43062909,139636203,1,2021-06-12,1,N,120,24,21,M,20,20,R,,,21,
2021,43409085,140917550,1,2021-07-14,3,N,13C,33,30,M,20,20,R,,,30,
2021,43062907,139636197,1,2021-06-12,1,N,13B,33,30,M,20,20,N,,,30,
2021,43062900,139636180,1,2021-06-13,1,N,120,39,36,M,20,20,R,,,36,
2021,43062965,139636402,1,2021-06-14,1,N,13C,65,62,M,20,20,R,,,62,
2021,43062903,139636187,1,2021-06-14,1,N,13C,32,29,M,20,20,R,,,29,
2021,43062963,139636398,1,2021-06-15,3,N,290,32,29,M,20,40,N,,,29,
2021,43062897,139636176,1,2021-06-15,1,N,35B,62,59,M,20,20,N,,,59,
2021,44402169,144503712,1,2021-09-14,3,N,290,34,31,M,20,20,R,,,31,
2021,43409061,140917477,1,2021-07-22,3,N,11D,31,28,M,20,20,N,,,28,
2021,43062958,139636356,1,2021-06-16,1,N,120,31,28,M,20,20,R,,,28,
2021,43409142,140917684,1,2021-06-16,1,N,120,20,17,M,20,20,N,R,,17,
2021,43409143,140917684,2,2021-06-16,1,N,120,17,14,M,20,20,N,R,,14,
2021,43062947,139636332,1,2021-06-16,3,N,120,32,29,M,20,20,R,,,29,
2021,43062896,139636174,1,2021-06-16,2,N,35A,61,58,M,20,20,R,,,58,
2021,43940244,142809093,1,2021-09-07,3,N,120,43,40,M,20,20,R,,,40,
2021,43062962,139636392,1,2021-06-17,3,N,13B,39,36,M,20,20,R,,,36,
2021,43062889,139636150,1,2021-06-17,1,N,290,35,32,M,20,20,R,,,32,
2021,43062886,139636147,1,2021-06-17,1,N,13B,17,14,F,20,20,R,H,,14,
2021,43409064,140917490,1,2021-07-27,3,N,23H,55,52,M,20,20,N,,,52,
2021,43062880,139636137,1,2021-06-18,1,N,23B,29,26,M,20,40,R,,,26,
2021,43062902,139636186,1,2021-06-18,1,N,13B,31,28,M,20,20,R,,,28,
2021,43667059,141848497,1,2021-07-27,3,N,23H,55,52,M,20,20,N,,,52,
2021,43062895,139636164,1,2021-06-18,1,N,13B,54,51,F,20,20,R,,,51,
2021,43062906,139636192,1,2021-06-18,1,N,13B,30,27,M,20,20,R,,,27,
2021,43062942,139636313,1,2021-06-19,1,N,13A,40,37,M,20,20,R,,,37,
2021,43062881,139636139,1,2021-06-19,1,N,13B,35,32,F,20,20,R,,,32,
2021,43062937,139636300,1,2021-06-19,1,N,240,23,20,F,20,20,N,,,20,
2021,43062887,139636148,1,2021-06-19,2,N,35A,26,23,M,20,20,R,,,23,
2021,43062951,139636341,1,2021-06-19,1,N,13B,27,24,M,20,20,R,,,24,
2021,43062908,139636198,1,2021-06-19,1,N,13B,53,50,M,20,20,R,,,50,
2021,43062898,139636179,1,2021-06-20,1,N,120,28,25,M,20,20,N,,,25,
2021,43062899,139636179,2,2021-06-20,1,N,13B,24,21,F,20,20,N,,,21,
2021,43062894,139636163,1,2021-06-20,1,N,13B,56,53,M,20,20,R,,,53,
2021,43062888,139636149,1,2021-06-21,2,N,35A,32,29,M,20,20,R,,,29,
2021,43062931,139636290,1,2021-06-22,1,N,13B,28,25,M,20,40,R,,,25,
2021,43940191,142808934,1,2021-06-22,1,N,13B,29,26,M,20,20,R,,,26,
2021,43062882,139636140,1,2021-06-22,2,N,35A,26,23,M,20,10,R,,,23,
2021,43062930,139636289,1,2021-06-22,2,N,35A,21,18,M,20,20,N,,,18,
2021,43062885,139636145,1,2021-06-22,2,N,35A,25,22,M,20,20,R,,,22,
2021,43062926,139636273,1,2021-06-22,1,N,13B,24,21,M,20,40,R,,,21,
2021,43409155,140917718,1,2021-06-23,1,N,13A,21,18,M,20,20,R,,,18,
2021,43409156,140917718,2,2021-06-23,1,N,13A,20,17,F,20,20,R,H,,17,
2021,45941173,150185726,1,2022-01-29,3,N,13B,59,56,M,20,20,R,,,56,
2021,43940241,142809084,1,2021-09-07,3,N,120,43,40,M,20,20,R,,,40,
2021,43409097,140917589,1,2021-06-26,1,N,120,18,15,M,20,20,R,R,,15,
2021,43062922,139636263,1,2021-06-24,1,N,13B,22,19,M,20,20,N,,,19,
2021,43062923,139636263,2,2021-06-24,1,N,13B,26,23,F,20,20,R,,,23,
2021,43062891,139636154,1,2021-06-24,1,N,520,59,56,M,20,20,R,,,56,
2021,43062878,139636130,1,2021-06-24,1,N,290,44,41,M,20,20,R,,,41,
2021,43062916,139636240,1,2021-06-25,1,N,13A,31,28,F,20,40,R,,,28,
2021,43062912,139636218,1,2021-06-25,1,N,13A,28,25,M,20,40,R,,,25,
2021,43409129,140917658,1,2021-06-25,3,N,23H,18,15,M,20,20,R,H,,15,
2021,43409117,140917637,1,2021-06-25,1,N,13B,60,57,M,20,20,R,,,57,
2021,43062890,139636151,1,2021-06-25,1,N,520,43,40,M,20,20,R,,,40,
2021,43409099,140917591,1,2021-06-26,1,N,290,35,32,M,20,20,R,,,32,
2021,43062914,139636222,1,2021-06-26,1,N,13B,18,15,M,20,20,R,R,,15,
2021,45445615,148441083,1,2022-01-12,3,N,23H,28,25,M,20,40,R,,,25,
2021,43062925,139636266,1,2021-06-27,1,N,13B,34,31,F,20,20,R,,,31,
2021,43062921,139636262,1,2021-06-27,1,N,13B,40,37,M,20,20,R,,,37,
2021,43409153,140917712,1,2021-06-27,3,N,11D,35,32,M,20,20,N,,,32,
2021,43409154,140917712,2,2021-06-27,1,N,11D,32,29,M,20,20,R,,,29,
2021,43062911,139636209,1,2021-06-28,1,N,290,34,31,M,40,20,R,,,31,
2021,43409133,140917670,1,2021-06-28,1,N,13B,41,38,M,10,10,R,,,38,
2021,43666994,141848294,1,2021-08-12,3,N,23B,18,15,M,20,20,N,R,,15,
2021,43666988,141848277,1,2021-08-09,3,C,290,37,34,M,20,20,R,,,34,
2021,43666990,141848285,1,2021-08-09,3,C,23H,37,34,M,20,20,R,,,34,
2021,43062877,139636125,1,2021-06-28,1,N,13B,22,19,M,10,20,N,,,19,
2021,45941208,150185836,1,2022-02-01,3,N,11D,46,43,M,20,20,R,,,43,
2021,43409112,140917627,1,2021-06-29,1,N,23B,19,16,M,20,20,R,R,,16,
2021,43409113,140917627,2,2021-06-29,1,N,90Z,18,15,M,20,20,R,R,,15,
2021,43409141,140917683,1,2021-07-13,3,N,120,24,21,M,20,20,N,,,21,
2021,43409152,140917709,1,2021-06-30,1,N,13B,21,18,F,20,20,N,,,18,
2021,43667065,141848514,1,2021-07-27,3,N,13B,33,30,M,20,20,R,,,30,
2021,43409149,140917702,1,2021-06-30,1,N,120,38,35,M,20,20,N,,,35,
2021,44646219,145427159,1,2021-10-26,3,N,13C,41,38,M,20,20,R,,,38,
2021,43409124,140917647,1,2021-06-30,1,N,280,24,21,M,20,20,R,,,21,
2021,43409125,140917653,1,2021-07-01,1,N,13A,35,32,M,20,20,R,,,32,
2021,43409151,140917705,1,2021-07-01,2,N,35A,27,24,M,20,10,N,,,24,
2021,45445527,148440915,1,2021-07-14,3,N,13A,49,46,F,20,20,N,,,46,
2021,43409118,140917640,1,2021-07-03,1,N,290,31,28,M,10,10,R,,,28,
2021,43409127,140917657,1,2021-07-03,1,N,120,27,24,M,40,10,N,,,24,
2021,43409128,140917657,2,2021-07-03,1,N,120,33,30,M,20,20,N,,,30,
2021,43409157,140917719,1,2021-07-03,3,N,13B,44,41,F,20,20,N,,,41,
2021,43940218,142809019,1,2021-08-26,3,N,23H,33,30,M,20,20,R,,,30,
2021,43409131,140917661,1,2021-07-04,1,N,23H,22,19,M,20,20,R,,,19,
2021,43409122,140917645,1,2021-07-04,1,N,13B,31,28,M,40,20,N,,,28,
2021,43409120,140917643,1,2021-07-05,1,N,13B,37,34,M,20,40,R,,,34,
2021,43409126,140917656,1,2021-07-27,3,N,23H,55,52,M,20,20,N,,,52,
2021,45445593,148441051,1,2021-06-04,1,M,520,20,17,M,20,20,R,R,,17,
2021,43409107,140917615,1,2021-07-07,1,N,13A,46,43,M,20,20,R,,,43,
2021,43409145,140917688,1,2021-07-07,1,N,13B,25,22,M,10,20,N,,,22,
2021,43409130,140917660,1,2021-07-07,1,N,13B,41,38,F,10,10,R,,,38,
2021,43409119,140917641,1,2021-07-08,1,N,35A,60,57,M,20,20,R,,,57,
2021,43409110,140917624,1,2021-07-08,1,N,35A,20,17,M,20,20,R,R,,17,
2021,43409123,140917646,1,2021-07-08,1,N,120,34,31,M,20,20,R,,,31,
2021,43409139,140917679,1,2021-07-09,1,N,13B,25,22,M,20,20,R,,,22,
2021,43409111,140917625,1,2021-07-09,1,N,13B,32,29,M,20,20,R,,,29,
2021,43409114,140917629,1,2021-07-10,1,N,280,29,26,M,20,20,R,,,26,
2021,43409134,140917673,1,2021-07-10,1,N,120,31,28,M,20,20,R,,,28,
2021,43409108,140917616,1,2021-07-10,1,N,13A,26,23,M,20,20,R,,,23,
2021,43409137,140917677,1,2021-07-10,1,N,13A,16,13,F,20,20,R,H,,13,
2021,43409109,140917623,1,2021-07-10,1,N,290,18,15,F,20,20,R,H,,15,
2021,43409106,140917612,1,2021-07-11,1,N,13B,48,45,M,20,20,R,,,45,
2021,43409135,140917675,1,2021-07-11,1,N,13B,51,48,M,20,20,R,,,48,
2021,43409136,140917675,2,2021-07-11,1,N,13B,28,25,F,10,10,R,,,25,
2021,45445587,148441041,1,2021-07-12,1,N,280,30,27,M,20,40,R,,,27,
2021,43666975,141848237,1,2021-07-13,1,N,520,24,21,F,20,20,R,,,21,
2021,43409115,140917630,1,2021-07-22,2,C,23H,55,52,M,20,20,N,,,52,
2021,43409121,140917644,1,2021-07-13,1,N,11D,33,30,M,20,20,R,,,30,
2021,43666999,141848316,1,2021-08-09,3,N,23H,37,34,M,20,20,R,,,34,
2021,43409101,140917598,1,2021-07-14,1,N,280,26,23,M,20,40,R,,,23,
2021,44402135,144503612,1,2021-08-31,3,N,13B,35,32,F,20,20,R,,,32,
2021,43409083,140917548,1,2021-07-14,1,N,120,27,24,M,20,20,R,,,24,
2021,45941185,150185770,1,2021-08-27,3,N,120,16,13,M,20,20,N,R,,13,
2021,45941186,150185770,2,2022-02-03,3,N,120,26,23,M,20,40,R,,,23,
2021,45941187,150185770,3,2022-02-03,3,N,120,24,21,M,20,20,N,,,21,
2021,45445568,148441026,1,2021-07-14,1,N,520,26,23,M,20,40,N,,,23,
2021,43409093,140917580,1,2021-07-16,2,N,120,28,25,M,20,20,R,,,25,
2021,43409094,140917583,1,2021-07-14,1,N,520,16,13,M,20,20,R,H,,13,
2021,43409079,140917534,1,2021-07-16,1,N,520,19,16,F,20,20,R,R,,16,
2021,43409091,140917567,1,2021-07-17,1,N,13B,42,39,M,20,20,N,,,39,
2021,43666984,141848263,1,2021-08-22,3,N,13B,35,32,M,10,20,R,,,32,
2021,43409092,140917570,1,2021-07-17,1,N,13B,43,40,M,20,20,R,,,40,
2021,43409089,140917563,1,2021-07-18,1,N,13B,71,68,M,20,20,R,,,68,
2021,43667042,141848452,1,2021-08-18,3,N,11D,38,35,M,20,20,R,,,35,
2021,43409088,140917557,1,2021-07-19,1,N,13C,26,23,M,20,20,R,,,23,
2021,43409080,140917541,1,2021-07-20,1,N,13B,59,56,M,10,20,R,,,56,
2021,43409082,140917547,1,2021-07-14,1,N,35A,49,46,F,20,20,N,,,46,
2021,43409086,140917553,1,2021-07-20,1,N,13B,61,58,M,20,20,R,,,58,
2021,43409084,140917549,1,2021-07-20,1,N,13B,59,56,M,10,20,R,,,56,
2021,43409077,140917527,1,2021-07-20,1,N,35A,48,45,M,20,20,N,,,45,
2021,43409075,140917524,1,2021-07-21,1,N,11D,38,35,M,10,10,N,,,35,
2021,43940216,142809013,1,2021-09-09,3,N,13B,44,41,F,20,20,N,,,41,
2021,43666989,141848284,1,2021-07-22,1,N,13B,42,39,F,20,20,R,,,39,
2021,43409071,140917517,1,2021-07-22,1,N,13B,27,24,M,20,20,R,,,24,
2021,43409073,140917519,1,2021-07-22,1,N,13B,27,24,M,20,20,N,,,24,
2021,43409074,140917522,1,2021-07-23,1,N,290,58,55,M,20,20,R,,,55,
2021,43409059,140917473,1,2021-07-23,1,N,35A,32,29,M,10,10,R,,,29,
2021,43667023,141848372,1,2021-07-27,3,N,13B,38,35,M,20,20,N,,,35,
2021,43409066,140917495,1,2021-07-24,1,N,13A,28,25,M,20,40,N,,,25,
2021,45445559,148441012,1,2022-01-05,3,N,13B,37,34,M,20,20,R,,,34,
2021,43409062,140917481,1,2021-07-24,1,N,520,31,28,M,20,20,R,,,28,
2021,43409069,140917506,1,2021-07-25,1,N,13B,35,32,M,20,20,R,,,32,
2021,43409072,140917518,1,2021-07-25,1,N,13B,21,18,M,20,20,N,,,18,
2021,43667057,141848486,1,2021-07-28,3,N,13B,28,25,M,20,20,N,,,25,
2021,43409070,140917515,1,2021-07-25,1,N,120,29,26,M,20,20,N,,,26,
2021,45445526,148440907,1,2021-07-26,1,N,13A,28,25,F,20,40,U,,,25,
2021,43409068,140917504,1,2021-07-26,1,N,13B,38,35,M,20,20,N,,,35,
2021,43409063,140917488,1,2021-07-27,1,N,13A,21,18,F,20,20,R,,,18,
